node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,graph_deviation_score_raw,graph_deviation_score
52.9.162.212,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
54.209.79.201,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
184.169.175.8,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
54.77.29.117,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
61.213.187.155,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
34.199.23.51,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
52.72.156.243,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
184.73.229.114,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
23.36.33.52,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
184.29.129.25,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
52.22.131.109,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
54.165.74.66,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
54.165.129.5,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.255178596150949,0.013057619335350759
69.65.38.88,2.0,1.0,1.0,14.0,2.0,2.0,14.0,5.744562646538029,1.0,0.49999999975,1.2551564887338085,0.01305738935195366
54.192.117.139,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.7.85.172,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
199.233.57.18,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
63.144.176.33,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
63.144.176.10,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
54.243.161.222,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.36.207.192,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
194.232.104.157,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
66.119.33.171,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.0.38.200,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.2.187.80,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.20.157.215,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
52.200.58.136,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
81.19.89.11,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.2551429784832293,0.013057248804855637
35.185.44.103,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,1.0,0.49999999975,1.255139506401131,0.01305721268479553
104.196.26.242,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,1.0,0.49999999975,1.255139506401131,0.01305721268479553
52.216.18.80,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.999999999999999,1.0,0.49999999975,1.255110218290092,0.013056908000660401
34.202.169.231,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
104.90.61.82,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
52.22.224.22,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
54.70.136.174,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
54.175.45.34,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
52.2.131.164,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
198.232.125.23,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
34.205.224.175,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
138.201.8.33,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
34.206.136.146,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.2551076176696805,0.01305688094641372
172.217.3.102,10.0,5.0,5.0,437.0,6.0,10.0,437.0,50.42816673249187,1.0,0.49999999995,1.2551015905460066,0.01305681824626343
185.49.145.152,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,1.0,0.49999999975,1.2550987005590928,0.013056788181737854
54.165.89.238,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,1.0,0.49999999975,1.2550987005590928,0.013056788181737854
204.13.193.176,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,1.0,0.49999999975,1.2550987005590928,0.013056788181737854
34.193.176.145,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
38.106.10.128,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
91.192.149.101,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
66.242.15.121,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
50.19.222.97,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
52.52.226.188,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
5.153.68.73,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
173.231.178.116,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
104.88.69.146,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
146.88.138.76,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
104.46.101.59,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.2550724936780817,0.01305651555162987
104.16.83.55,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
199.187.193.133,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
68.235.35.11,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
209.85.201.154,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
198.57.30.31,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
198.54.12.112,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
23.23.219.156,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
69.169.85.6,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
23.111.9.213,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
104.87.80.164,2.0,1.0,1.0,18.0,2.0,2.0,18.0,5.656854249492381,1.0,0.49999999975,1.2550583724204292,0.013056368648227016
212.77.188.194,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
35.158.69.146,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
52.8.65.40,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
94.31.29.128,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
91.215.100.39,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
209.58.136.31,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
54.245.12.188,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
52.84.3.162,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
13.89.36.85,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
40.80.145.27,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
209.58.129.107,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
54.246.113.186,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
52.84.145.125,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
152.163.13.79,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,1.0,0.49999999975,1.25503758895215,0.013056152437866123
104.196.37.199,2.0,1.0,1.0,17.0,2.0,2.0,17.0,6.48074069840786,1.0,0.49999999975,1.2550200394735112,0.013055969870690184
23.6.101.231,2.0,1.0,1.0,17.0,2.0,2.0,17.0,6.48074069840786,1.0,0.49999999975,1.2550200394735112,0.013055969870690184
216.104.218.219,2.0,1.0,1.0,17.0,2.0,2.0,17.0,6.48074069840786,1.0,0.49999999975,1.2550200394735112,0.013055969870690184
121.78.188.93,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
138.201.37.241,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
91.192.148.17,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
198.8.70.210,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
192.95.33.215,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
194.213.62.34,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
85.114.159.98,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
209.15.224.8,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
5.79.102.193,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.2550184778345264,0.013055953624964305
184.84.243.202,2.0,1.0,1.0,16.0,2.0,2.0,16.0,6.928203230275509,1.0,0.49999999975,1.255011212722628,0.013055878046026065
31.13.77.12,2.0,1.0,1.0,16.0,2.0,2.0,16.0,6.928203230275509,1.0,0.49999999975,1.255011212722628,0.013055878046026065
38.106.10.132,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
54.201.188.11,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
184.84.243.232,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
8.39.37.51,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
52.84.26.62,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
52.22.184.240,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
34.193.206.157,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
63.251.210.247,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
173.194.204.157,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
66.242.12.54,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
213.19.162.80,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.2550028880031818,0.013055791443993546
205.185.208.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
204.13.194.232,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
213.180.204.143,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
185.80.53.234,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
23.21.49.58,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
52.84.145.135,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
219.127.237.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
69.147.64.34,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
59.106.222.101,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
104.16.204.165,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
64.41.197.55,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
37.157.2.41,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
210.160.193.188,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,1.2549789790596129,0.01305554271932218
52.5.59.18,2.0,1.0,1.0,24.0,2.0,2.0,24.0,4.795831523312719,1.0,0.49999999975,1.2549683770844124,0.01305543242700458
136.243.15.176,2.0,1.0,1.0,24.0,2.0,2.0,24.0,4.795831523312719,1.0,0.49999999975,1.2549683770844124,0.01305543242700458
136.243.73.200,2.0,1.0,1.0,24.0,2.0,2.0,24.0,4.795831523312719,1.0,0.49999999975,1.2549683770844124,0.01305543242700458
52.2.180.200,2.0,1.0,1.0,24.0,2.0,2.0,24.0,4.795831523312719,1.0,0.49999999975,1.2549683770844124,0.01305543242700458
176.32.93.58,2.0,1.0,1.0,17.0,2.0,2.0,17.0,7.211102550927978,1.0,0.49999999975,1.25496278965749,0.013055374301018333
85.17.21.169,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
66.198.26.57,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
34.223.205.157,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
104.31.10.172,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
104.20.61.121,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
52.201.51.159,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
184.30.45.183,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
96.16.161.233,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
192.107.16.41,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
205.180.87.137,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
205.180.86.172,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,1.2549398435313517,0.013055135592533936
148.251.237.106,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
23.253.135.79,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
129.146.14.101,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
31.13.71.52,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
52.21.134.132,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
172.217.12.168,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
185.82.210.16,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
129.146.14.97,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,1.0,0.49999999975,1.2549340439284917,0.013055075259282019
184.73.198.9,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,1.2549324691843409,0.013055058877223136
104.88.12.52,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,1.2549324691843409,0.013055058877223136
184.84.169.149,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,1.2549324691843409,0.013055058877223136
52.196.249.249,2.0,1.0,1.0,18.0,2.0,2.0,18.0,7.4833147735478835,1.0,0.49999999975,1.2549152043064162,0.013054879270747608
213.180.204.210,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.3.79,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
182.22.24.124,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
172.217.2.100,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
172.217.0.234,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
172.98.66.60,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.26.228,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
173.194.205.155,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
180.153.132.57,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
150.95.143.177,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
23.194.120.231,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
130.211.22.38,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
23.50.125.191,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
74.125.29.155,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.26.232,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.26.77,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.143.110,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
216.98.48.99,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.5.31,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.84.145.72,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,1.254901042919904,0.013054731949884341
52.216.64.219,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
52.5.183.238,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
52.84.8.46,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
52.41.230.224,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
34.205.1.52,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
202.131.200.84,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
195.209.111.15,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
67.55.65.228,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
52.21.154.165,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
52.84.145.38,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.2548998775337399,0.01305471982637542
95.154.251.137,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,1.2548895075636555,0.013054611947606378
123.30.108.122,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,1.2548895075636555,0.013054611947606378
54.231.48.184,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,1.2548895075636555,0.013054611947606378
52.70.102.196,2.0,1.0,1.0,19.0,2.0,2.0,19.0,7.745966692414834,1.0,0.49999999975,1.2548683683450172,0.01305439203637552
52.201.11.42,2.0,1.0,1.0,27.0,2.0,2.0,27.0,5.0990195135927845,1.0,0.49999999975,1.254865867988541,0.01305436602517427
107.178.244.119,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
72.14.246.86,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
52.84.143.152,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
52.84.141.29,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
23.97.221.130,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
52.84.140.227,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
104.20.255.41,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
130.211.28.230,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
63.251.109.88,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
173.194.208.156,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
4.16.74.242,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,1.2548625523969363,0.013054331533084319
