node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious,rank_asc
167.114.210.129,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,94
185.22.221.117,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,95
202.131.200.81,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,96
104.79.149.142,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,97
64.95.32.23,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,98
122.208.201.226,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,99
136.147.96.35,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,100
178.250.2.78,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,101
200.33.84.128,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,102
151.80.24.232,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,103
35.185.42.148,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,104
210.14.132.69,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,105
75.98.37.206,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,106
69.64.147.32,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,107
94.124.132.36,1.0,0.0,1.0,12.0,2.0,1.0,12.0,0.0,0.170586372829962,0.3059798726837077,6.6313752541854616e-09,0.28241005710488687,1.0,0.039874531227603066,0.007623988564745583,1.288437467202818e-10,0.0030151482689895186,6.519300321384376e-11,0.010102733651074985,,,108
194.232.104.108,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,109
52.88.212.202,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,110
72.21.81.189,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,111
104.88.66.182,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,112
204.154.111.107,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,113
151.101.128.68,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,114
52.5.108.108,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,115
131.253.34.230,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,116
52.44.126.167,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,117
217.23.145.13,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,118
151.101.44.175,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,119
23.208.66.222,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.170586372829962,0.3122340298226529,7.18107306451791e-09,0.2822000743361207,0.986363636364876,0.039874531227603066,0.00777982111049845,1.3952405400683833e-10,0.0030129063899705724,6.430400771555398e-11,0.010133451786380029,,,120
173.194.207.108,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.2010103996081206,0.08057603672961439,7.87176996648845e-09,0.22449003421828578,1.0036320179226026,0.04698614152630119,0.0020076836336686598,1.5294389126334217e-10,0.002396765699556064,6.542978536994473e-11,0.01027811821557992,,,121
173.194.204.109,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.2010103996081206,0.08057603672961439,7.87176996648845e-09,0.22449003421828578,1.0036320179226026,0.04698614152630119,0.0020076836336686598,1.5294389126334217e-10,0.002396765699556064,6.542978536994473e-11,0.01027811821557992,,,122
74.125.192.109,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.2010103996081206,0.08057603672961439,7.87176996648845e-09,0.22449003421828578,1.0036320179226026,0.04698614152630119,0.0020076836336686598,1.5294389126334217e-10,0.002396765699556064,6.542978536994473e-11,0.01027811821557992,,,123
104.89.74.41,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,124
91.192.148.102,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,125
178.33.142.91,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,126
183.79.1.75,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,127
23.208.101.45,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,128
172.217.19.206,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,129
74.119.118.85,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.170586372829962,0.38250195932495884,7.233576003215409e-09,0.28217382649002487,1.0257708089655515,0.039874531227603066,0.00953066140693751,1.4054415543019564e-10,0.0030126261550932035,6.687307964555831e-11,0.010483563799410203,,,130
74.125.22.109,5.0,1.0,4.0,166.0,5.0,5.0,166.0,4.358898943540674,0.1518297942100037,0.43601392335682626,0.30386869106602976,0.15438112130672133,1.142870576146589,0.03549018464998971,0.010863999440834136,0.005903991128118436,0.0016482485625493929,7.450716514373204e-11,0.010781284771199768,BENIGN,False,131
107.178.250.6,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.170586372829962,0.4513502560062844,7.2836360423782965e-09,0.28214757864392914,1.1034395520895135,0.039874531227603066,0.011246129231656906,1.4151679274289176e-10,0.0030123459202158354,7.193653826565397e-11,0.010826601318585828,,,132
137.74.127.227,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.170586372829962,0.4513502560062844,7.2836360423782965e-09,0.28214757864392914,1.1034395520895135,0.039874531227603066,0.011246129231656906,1.4151679274289176e-10,0.0030123459202158354,7.193653826565397e-11,0.010826601318585828,,,133
23.203.70.223,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.170586372829962,0.4513502560062844,7.2836360423782965e-09,0.28214757864392914,1.1034395520895135,0.039874531227603066,0.011246129231656906,1.4151679274289176e-10,0.0030123459202158354,7.193653826565397e-11,0.010826601318585828,,,134
129.146.14.98,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.170586372829962,0.4513502560062844,7.2836360423782965e-09,0.28214757864392914,1.1034395520895135,0.039874531227603066,0.011246129231656906,1.4151679274289176e-10,0.0030123459202158354,7.193653826565397e-11,0.010826601318585828,,,135
133.237.16.48,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.170586372829962,0.4513502560062844,7.2836360423782965e-09,0.28214757864392914,1.1034395520895135,0.039874531227603066,0.011246129231656906,1.4151679274289176e-10,0.0030123459202158354,7.193653826565397e-11,0.010826601318585828,,,136
69.174.248.198,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,137
81.169.224.223,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,138
136.243.84.75,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,139
54.219.148.161,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,140
54.235.110.123,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,141
54.243.160.36,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,142
54.86.173.223,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,143
131.253.61.82,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,144
50.18.173.48,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,145
50.112.149.137,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,146
52.207.194.86,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,147
192.99.233.195,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,148
23.23.140.176,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,149
52.6.24.26,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,150
54.84.234.136,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,151
78.40.123.171,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,152
35.190.173.96,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,153
23.21.84.138,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,154
107.21.209.133,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,155
195.70.1.181,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,156
209.204.228.199,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,157
104.244.43.16,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,158
61.213.187.243,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,159
12.129.210.52,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,160
202.241.208.53,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,161
131.253.34.240,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,162
23.4.187.27,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,163
50.31.210.245,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,164
162.208.20.178,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,165
23.23.137.182,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.170586372829962,0.47591986645167544,6.435179613475096e-09,0.28246255279707844,1.0,0.039874531227603066,0.011858321227924407,1.2503178005117273e-10,0.0030157087387442556,6.519300321384376e-11,0.0109497122768993,,,166
