node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,isolation_forest_score_raw,isolation_forest_score
184.84.243.199,10.0,5.0,5.0,124.0,6.0,10.0,124.0,12.569805089976535,1.0,0.49999999995,0.5394216976479825,0.6156369947731003
172.217.10.74,10.0,5.0,5.0,280.0,6.0,10.0,280.0,34.68429039204925,1.0,0.49999999995,0.5392196938404036,0.6154064496957093
204.237.173.153,9.0,4.0,5.0,119.0,6.0,9.0,119.0,13.416407864998739,0.8333333333333334,0.4444444443950617,0.5385917853366057,0.614689823527433
172.217.6.198,9.0,4.0,5.0,226.0,6.0,9.0,226.0,27.622454633866266,0.8333333333333334,0.4444444443950617,0.538442159812343,0.6145190573003789
172.82.206.1,2.0,0.0,2.0,286.0,3.0,2.0,286.0,0.0,0.3333333333333333,0.0,0.5380669880869915,0.614090877279949
74.119.118.84,8.0,3.0,5.0,95.0,6.0,8.0,95.0,16.82260384126072,0.6666666666666666,0.374999999953125,0.5380384840759046,0.6140583459157102
151.101.0.207,10.0,5.0,5.0,133.0,6.0,10.0,133.0,25.019992006393615,1.0,0.49999999995,0.5375411879423736,0.6134907864376725
8.43.72.97,10.0,5.0,5.0,180.0,6.0,10.0,180.0,18.24828759089466,1.0,0.49999999995,0.5373929909053947,0.6133216505299444
209.85.232.156,10.0,5.0,5.0,155.0,6.0,10.0,155.0,30.13303834663873,1.0,0.49999999995,0.5369212488782558,0.6127832557171989
68.67.178.197,8.0,3.0,5.0,173.0,6.0,8.0,173.0,16.370705543744897,0.6666666666666666,0.374999999953125,0.5366233546558502,0.612443271796193
72.21.91.66,10.0,5.0,5.0,185.0,6.0,10.0,185.0,24.392621835300936,1.0,0.49999999995,0.5363993196515963,0.6121875827177887
151.101.2.2,10.0,5.0,5.0,201.0,6.0,10.0,201.0,33.06055050963308,1.0,0.49999999995,0.5363073027192112,0.6120825646438611
23.10.108.151,8.0,4.0,4.0,649.0,5.0,8.0,649.0,62.48199740725325,1.0,0.4999999999375,0.5357581886688833,0.6114558658566125
172.217.11.35,9.0,4.0,5.0,163.0,6.0,9.0,163.0,20.784609690826525,0.8333333333333334,0.4444444443950617,0.5353718009061869,0.6110148850764905
72.21.81.48,2.0,0.0,2.0,261.0,3.0,2.0,261.0,0.0,0.3333333333333333,0.0,0.5337476913240432,0.6091613038306993
104.85.11.111,5.0,2.0,3.0,569.0,4.0,5.0,569.0,83.71379814582541,0.75,0.39999999992,0.5334391763772738,0.608809198575201
172.217.6.230,5.0,2.0,3.0,655.0,4.0,5.0,655.0,44.14748010928823,0.75,0.39999999992,0.5313217787700458,0.6063926322684741
104.88.89.135,7.0,4.0,3.0,241.0,5.0,7.0,241.0,48.28043081829327,1.25,0.5714285713469388,0.529798363035353,0.6046539719795281
23.208.97.124,2.0,1.0,1.0,975.0,2.0,2.0,975.0,287.77421705218836,1.0,0.49999999975,0.529514364834264,0.6043298474591356
38.72.130.139,6.0,2.0,4.0,229.0,5.0,6.0,229.0,51.5945733580577,0.6,0.33333333327777775,0.5280199447587111,0.6026242796478045
172.217.10.65,8.0,4.0,4.0,561.0,5.0,8.0,561.0,52.839379254491625,1.0,0.4999999999375,0.5266363906345173,0.6010452421214342
207.123.55.252,1.0,0.0,1.0,422.0,2.0,1.0,422.0,0.0,0.5,0.0,0.5260383223649968,0.6003626723365661
195.248.250.150,1.0,0.0,1.0,391.0,2.0,1.0,391.0,0.0,0.5,0.0,0.524216504038508,0.5982834479293305
23.208.94.86,4.0,2.0,2.0,1370.0,3.0,4.0,1370.0,107.12142642814275,1.0,0.499999999875,0.5238252133709425,0.5978368715092252
151.101.1.5,4.0,2.0,2.0,1051.0,3.0,4.0,1051.0,140.68048905232027,1.0,0.499999999875,0.5217343848588216,0.595450628265024
68.67.178.132,7.0,3.0,4.0,307.0,5.0,7.0,307.0,61.41661013113635,0.8,0.4285714285102041,0.521660871386043,0.5953667280184191
185.13.88.201,2.0,1.0,1.0,1281.0,2.0,2.0,1281.0,166.427161244792,1.0,0.49999999975,0.5212592651203974,0.594908378501627
23.208.24.82,1.0,0.0,1.0,371.0,2.0,1.0,371.0,0.0,0.5,0.0,0.5188514731000821,0.5921603877369083
172.217.10.70,8.0,4.0,4.0,450.0,5.0,8.0,450.0,48.383881613611784,1.0,0.4999999999375,0.5172876231932891,0.5903755803012932
68.67.178.176,6.0,2.0,4.0,151.0,5.0,6.0,151.0,25.45584412271571,0.6,0.33333333327777775,0.5165097951620441,0.5894878523628474
220.181.7.190,7.0,3.0,4.0,260.0,5.0,7.0,260.0,43.37049688440288,0.8,0.4285714285102041,0.5158953025112804,0.5887865375835646
198.51.152.178,6.0,2.0,4.0,61.0,5.0,6.0,61.0,5.291502622129182,0.6,0.33333333327777775,0.5131314016522036,0.5856321230945812
172.217.11.34,8.0,4.0,4.0,368.0,5.0,8.0,368.0,62.01612693485465,1.0,0.4999999999375,0.5128047679219321,0.5852593390390405
52.84.8.26,7.0,4.0,3.0,131.0,5.0,7.0,131.0,22.89104628451919,1.25,0.5714285713469388,0.5127982843810772,0.5852519394338248
68.67.178.230,2.0,0.0,2.0,134.0,3.0,2.0,134.0,0.0,0.3333333333333333,0.0,0.5122671099248081,0.5846457149393641
172.217.7.228,7.0,3.0,4.0,269.0,5.0,7.0,269.0,24.596747752497688,0.8,0.4285714285102041,0.5121926408270263,0.5845607240467809
172.217.7.131,7.0,3.0,4.0,254.0,5.0,7.0,254.0,27.784887978899608,0.8,0.4285714285102041,0.5114669040897986,0.5837324474204394
172.217.10.68,4.0,1.0,3.0,186.0,4.0,4.0,186.0,7.745966692414834,0.5,0.2499999999375,0.5114391382637667,0.5837007585399769
72.21.91.113,7.0,3.0,4.0,128.0,6.0,7.0,128.0,14.035668847618199,0.8,0.4285714285102041,0.5105474337611142,0.5826830644378815
182.22.25.124,7.0,3.0,4.0,235.0,5.0,7.0,235.0,39.774363602702685,0.8,0.4285714285102041,0.5102962741562092,0.5823964183036116
23.192.9.190,8.0,4.0,4.0,322.0,5.0,8.0,322.0,50.685303589896755,1.0,0.4999999999375,0.5097776986817127,0.5818045729105285
74.121.138.148,2.0,0.0,2.0,124.0,3.0,2.0,124.0,0.0,0.3333333333333333,0.0,0.5093922007232377,0.581364607655735
23.199.203.113,3.0,2.0,1.0,142.0,3.0,3.0,142.0,36.05551275463989,1.5,0.6666666664444444,0.5092512738981155,0.5812037691735616
47.89.68.225,2.0,1.0,1.0,1250.0,2.0,2.0,1250.0,136.106575888162,1.0,0.49999999975,0.5083525421306917,0.5801780549191733
93.184.216.180,4.0,1.0,3.0,156.0,4.0,4.0,156.0,12.727922061357855,0.5,0.2499999999375,0.5080105697750814,0.5797877650323902
193.200.227.41,1.0,0.0,1.0,318.0,2.0,1.0,318.0,0.0,0.5,0.0,0.5075333439318105,0.5792431115910095
172.217.10.234,8.0,4.0,4.0,326.0,5.0,8.0,326.0,42.68489194082609,1.0,0.4999999999375,0.5064334701526229,0.5779878358188237
172.217.7.4,8.0,4.0,4.0,280.0,5.0,8.0,280.0,48.548944375753415,1.0,0.4999999999375,0.5059751125172715,0.5774647164886422
14.0.67.56,3.0,1.0,2.0,592.0,3.0,3.0,592.0,32.526911934581186,0.6666666666666666,0.3333333332222222,0.5045956583560657,0.5758903582121121
121.78.124.148,2.0,0.0,2.0,101.0,3.0,2.0,101.0,0.0,0.3333333333333333,0.0,0.504547830635747,0.5758357728772393
121.78.124.168,2.0,0.0,2.0,102.0,3.0,2.0,102.0,0.0,0.3333333333333333,0.0,0.504547830635747,0.5758357728772393
204.154.111.110,2.0,0.0,2.0,107.0,3.0,2.0,107.0,0.0,0.3333333333333333,0.0,0.5044674283844502,0.5757440105314212
198.51.152.179,7.0,3.0,4.0,69.0,5.0,7.0,69.0,8.306623862918075,0.8,0.4285714285102041,0.5038563360825472,0.5750465765388455
172.217.12.202,7.0,3.0,4.0,66.0,5.0,7.0,66.0,8.888194417315589,0.8,0.4285714285102041,0.5037291242581918,0.5749013908602063
68.67.178.246,7.0,3.0,4.0,228.0,5.0,7.0,228.0,20.784609690826528,0.8,0.4285714285102041,0.5030562422073682,0.5741334367986399
52.45.18.28,2.0,0.0,2.0,89.0,3.0,2.0,89.0,0.0,0.3333333333333333,0.0,0.5028409088486497,0.5738876788278096
138.108.7.20,2.0,0.0,2.0,85.0,3.0,2.0,85.0,0.0,0.3333333333333333,0.0,0.5025500092436329,0.5735556777989408
23.4.43.27,5.0,2.0,3.0,309.0,4.0,5.0,309.0,51.52669211195305,0.75,0.39999999992,0.5024174074045481,0.5734043405463396
199.59.88.242,2.0,1.0,1.0,1063.0,2.0,2.0,1063.0,147.92565700378012,1.0,0.49999999975,0.5017291561149411,0.5726188457146895
68.67.178.243,8.0,4.0,4.0,275.0,5.0,8.0,275.0,35.679125549822544,1.0,0.4999999999375,0.5016571098990141,0.5725366200347596
104.25.84.101,2.0,0.0,2.0,83.0,3.0,2.0,83.0,0.0,0.3333333333333333,0.0,0.501292994948548,0.5721210590092496
115.127.226.94,1.0,0.0,1.0,266.0,2.0,1.0,266.0,0.0,0.5,0.0,0.501264158543998,0.5720881482874254
172.217.12.196,7.0,3.0,4.0,97.0,5.0,7.0,97.0,11.661903789690601,0.8,0.4285714285102041,0.5010869375801982,0.5718858876404396
23.15.4.18,3.0,2.0,1.0,98.0,3.0,3.0,98.0,27.982137159266447,1.5,0.6666666664444444,0.5010257306771241,0.5718160327680231
23.194.141.179,7.0,3.0,4.0,135.0,5.0,7.0,135.0,28.548204847240395,0.8,0.4285714285102041,0.5010144276653302,0.5718031327451968
172.217.12.195,8.0,4.0,4.0,248.0,5.0,8.0,248.0,42.023802778901384,1.0,0.4999999999375,0.5008232199826254,0.5715849091852784
172.217.7.132,8.0,4.0,4.0,38.0,5.0,8.0,38.0,8.06225774829855,1.0,0.4999999999375,0.5006105617497397,0.5713422043108206
152.163.66.131,7.0,3.0,4.0,156.0,5.0,7.0,156.0,30.16620625799671,0.8,0.4285714285102041,0.5005279796386934,0.5712479541112305
209.85.232.157,7.0,3.0,4.0,138.0,5.0,7.0,138.0,25.748786379167463,0.8,0.4285714285102041,0.5002239000519145,0.5709009108910695
192.82.242.50,7.0,3.0,4.0,87.0,5.0,7.0,87.0,18.734993995195193,0.8,0.4285714285102041,0.5001915347311748,0.5708639726498347
68.67.178.173,7.0,3.0,4.0,162.0,5.0,7.0,162.0,25.37715508089904,0.8,0.4285714285102041,0.5000892741595825,0.5707472636052163
184.84.243.218,7.0,3.0,4.0,92.0,5.0,7.0,92.0,12.083045973594572,0.8,0.4285714285102041,0.4999891524353976,0.5706329956073634
162.248.16.24,7.0,3.0,4.0,99.0,5.0,7.0,99.0,19.33907960581372,0.8,0.4285714285102041,0.49992485759683886,0.5705596165027365
5.196.119.249,7.0,3.0,4.0,100.0,5.0,7.0,100.0,19.62141687034858,0.8,0.4285714285102041,0.49900745413452635,0.5695125924156538
52.94.232.32,4.0,1.0,3.0,109.0,4.0,4.0,109.0,5.0,0.5,0.2499999999375,0.4985250565003764,0.5689620364571732
68.67.178.199,4.0,1.0,3.0,104.0,4.0,4.0,104.0,11.313708498984761,0.5,0.2499999999375,0.4985123854352028,0.5689475750876769
23.36.33.160,7.0,3.0,4.0,89.0,5.0,7.0,89.0,16.792855623746664,0.8,0.4285714285102041,0.4984526067653353,0.5688793502446103
59.106.216.193,7.0,3.0,4.0,113.0,5.0,7.0,113.0,19.84943324127921,0.8,0.4285714285102041,0.4981466721510566,0.5685301898987198
173.241.254.199,3.0,2.0,1.0,82.0,3.0,3.0,82.0,23.664319132398465,1.5,0.6666666664444444,0.49743727053963643,0.5677205564003898
198.54.12.145,6.0,3.0,3.0,350.0,4.0,6.0,350.0,89.20201791439474,1.0,0.49999999991666666,0.49695954231696365,0.5671753295980438
172.217.12.193,5.0,2.0,3.0,317.0,4.0,5.0,317.0,24.041630560342607,0.75,0.39999999992,0.49675380875436503,0.566940527785743
173.194.205.109,2.0,0.0,2.0,55.0,3.0,2.0,55.0,0.0,0.3333333333333333,0.0,0.49663094518453454,0.5668003047297789
38.72.130.155,5.0,2.0,3.0,242.0,4.0,5.0,242.0,59.464274989274024,0.75,0.39999999992,0.496273362831094,0.5663921992968386
173.194.204.108,4.0,1.0,3.0,57.0,4.0,4.0,57.0,4.242640687119285,0.5,0.2499999999375,0.4961968289322266,0.5663048518658723
66.198.24.234,4.0,2.0,2.0,888.0,3.0,4.0,888.0,81.43095234614417,1.0,0.499999999875,0.4959883331256431,0.5660668975300577
23.203.78.223,2.0,1.0,1.0,1282.0,2.0,2.0,1282.0,100.95543571299172,1.0,0.49999999975,0.4958185112174465,0.5658730813568028
14.0.70.136,3.0,1.0,2.0,512.0,3.0,3.0,512.0,47.62352359916263,0.6666666666666666,0.3333333332222222,0.49581109824934977,0.5658646210048716
162.208.20.184,4.0,1.0,3.0,54.0,4.0,4.0,54.0,11.661903789690601,0.5,0.2499999999375,0.4958056335838395,0.5658583842326638
152.163.66.165,6.0,3.0,3.0,481.0,4.0,6.0,481.0,63.08724118235003,1.0,0.49999999991666666,0.49564974151823377,0.5656804660599299
151.101.0.166,5.0,3.0,2.0,129.0,4.0,5.0,129.0,31.36877428271625,1.3333333333333333,0.59999999988,0.4956425847658268,0.565672298124596
23.210.202.27,8.0,4.0,4.0,97.0,5.0,8.0,97.0,11.661903789690603,1.0,0.4999999999375,0.4952359759175467,0.5652082392065086
52.84.143.87,3.0,2.0,1.0,18.0,3.0,3.0,18.0,4.0,1.5,0.6666666664444444,0.4946222304785458,0.5645077772131004
194.226.130.229,2.0,0.0,2.0,41.0,3.0,2.0,41.0,0.0,0.3333333333333333,0.0,0.49453257894263114,0.5644054587442884
63.241.108.104,4.0,1.0,3.0,40.0,4.0,4.0,40.0,4.358898943540674,0.5,0.2499999999375,0.49447267905871817,0.5643370955607527
198.51.152.184,4.0,1.0,3.0,33.0,4.0,4.0,33.0,2.8284271247461903,0.5,0.2499999999375,0.4942510802911235,0.5640841869367166
104.79.140.99,4.0,1.0,3.0,31.0,4.0,4.0,31.0,4.0,0.5,0.2499999999375,0.4940623696037037,0.5638688131744239
152.195.12.73,1.0,0.0,1.0,246.0,2.0,1.0,246.0,0.0,0.5,0.0,0.4940541220777314,0.5638594003493077
91.189.89.198,2.0,0.0,2.0,10.0,3.0,2.0,10.0,0.0,0.3333333333333333,0.0,0.494018144580712,0.5638183395646914
198.50.139.209,2.0,0.0,2.0,10.0,3.0,2.0,10.0,0.0,0.3333333333333333,0.0,0.494018144580712,0.5638183395646914
216.58.217.164,8.0,4.0,4.0,92.0,5.0,8.0,92.0,12.206555615733704,1.0,0.4999999999375,0.4936823375207148,0.5634350860727727
151.101.1.108,8.0,4.0,4.0,62.0,5.0,8.0,62.0,14.282856857085697,1.0,0.4999999999375,0.4936555533214176,0.563404517513824
23.194.142.54,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.3333333333333333,0.0,0.4935187490488315,0.5632483840627333
99.224.25.39,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.3333333333333333,0.0,0.4935187490488315,0.5632483840627333
91.189.91.157,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.3333333333333333,0.0,0.4935187490488315,0.5632483840627333
54.225.202.195,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.3333333333333333,0.0,0.4935187490488315,0.5632483840627333
68.67.178.196,8.0,4.0,4.0,205.0,5.0,8.0,205.0,33.34666400106613,1.0,0.4999999999375,0.49350381674264976,0.5632313419597871
206.75.89.101,2.0,0.0,2.0,11.0,3.0,2.0,11.0,0.0,0.3333333333333333,0.0,0.4934613820279452,0.5631829116123452
129.128.12.20,2.0,0.0,2.0,11.0,3.0,2.0,11.0,0.0,0.3333333333333333,0.0,0.4934613820279452,0.5631829116123452
91.189.89.199,2.0,0.0,2.0,11.0,3.0,2.0,11.0,0.0,0.3333333333333333,0.0,0.4934613820279452,0.5631829116123452
144.217.240.204,2.0,0.0,2.0,11.0,3.0,2.0,11.0,0.0,0.3333333333333333,0.0,0.4934613820279452,0.5631829116123452
192.95.27.155,2.0,0.0,2.0,11.0,3.0,2.0,11.0,0.0,0.3333333333333333,0.0,0.4934613820279452,0.5631829116123452
204.2.255.232,3.0,2.0,1.0,24.0,3.0,3.0,24.0,4.358898943540674,1.5,0.6666666664444444,0.4934348696690583,0.5631526533023428
173.194.207.108,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.3333333333333333,0.0,0.49322268447725104,0.5629104883052929
74.125.192.109,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.3333333333333333,0.0,0.49322268447725104,0.5629104883052929
173.194.204.109,2.0,0.0,2.0,38.0,3.0,2.0,38.0,0.0,0.3333333333333333,0.0,0.49322268447725104,0.5629104883052929
162.208.22.39,2.0,0.0,2.0,15.0,3.0,2.0,15.0,0.0,0.3333333333333333,0.0,0.4928415078151082,0.5624754549060387
104.244.43.176,2.0,0.0,2.0,34.0,3.0,2.0,34.0,0.0,0.3333333333333333,0.0,0.4926437754761825,0.5622497848163177
95.131.143.205,2.0,0.0,2.0,34.0,3.0,2.0,34.0,0.0,0.3333333333333333,0.0,0.4926437754761825,0.5622497848163177
23.194.140.159,2.0,1.0,1.0,866.0,2.0,2.0,866.0,160.88815991240622,1.0,0.49999999975,0.49255878833635275,0.5621527897796196
172.217.12.163,8.0,4.0,4.0,194.0,5.0,8.0,194.0,32.63433774416144,1.0,0.4999999999375,0.491986301235896,0.5614994155464207
52.84.145.177,3.0,2.0,1.0,62.0,3.0,3.0,62.0,18.16590212458495,1.5,0.6666666664444444,0.4919621789855616,0.5614718850452047
52.6.13.28,2.0,0.0,2.0,17.0,3.0,2.0,17.0,0.0,0.3333333333333333,0.0,0.4919274749745221,0.5614322776783597
199.233.57.21,2.0,0.0,2.0,17.0,3.0,2.0,17.0,0.0,0.3333333333333333,0.0,0.4919274749745221,0.5614322776783597
74.119.118.71,2.0,0.0,2.0,29.0,3.0,2.0,29.0,0.0,0.3333333333333333,0.0,0.4918790517814514,0.561377012735942
204.2.197.211,2.0,0.0,2.0,28.0,3.0,2.0,28.0,0.0,0.3333333333333333,0.0,0.4916572360543035,0.5611238564979742
31.13.69.203,8.0,4.0,4.0,219.0,5.0,8.0,219.0,28.35489375751565,1.0,0.4999999999375,0.4916038633999211,0.5610629427811358
172.217.10.237,8.0,4.0,4.0,113.0,5.0,8.0,113.0,14.491376746189438,1.0,0.4999999999375,0.49158128686133457,0.5610371763864423
172.217.10.138,8.0,4.0,4.0,180.0,5.0,8.0,180.0,31.25699921617557,1.0,0.4999999999375,0.4913858593111416,0.5608141367307865
172.82.206.2,2.0,0.0,2.0,26.0,3.0,2.0,26.0,0.0,0.3333333333333333,0.0,0.49136852568136286,0.5607943540194272
43.253.46.117,2.0,1.0,1.0,1105.0,2.0,2.0,1105.0,114.52510641776325,1.0,0.49999999975,0.49119411810134,0.560595304261327
23.15.4.11,8.0,4.0,4.0,99.0,5.0,8.0,99.0,16.09347693943109,1.0,0.4999999999375,0.4911186074953225,0.5605091247050266
92.242.195.4,2.0,0.0,2.0,23.0,3.0,2.0,23.0,0.0,0.3333333333333333,0.0,0.49106457149443583,0.5604474539169576
199.59.148.23,8.0,4.0,4.0,168.0,5.0,8.0,168.0,33.120990323358384,1.0,0.4999999999375,0.491061441569543,0.560443881762624
54.236.72.117,2.0,0.0,2.0,18.0,3.0,2.0,18.0,0.0,0.3333333333333333,0.0,0.49071229575567826,0.5600454048742777
23.208.218.50,2.0,0.0,2.0,18.0,3.0,2.0,18.0,0.0,0.3333333333333333,0.0,0.49071229575567826,0.5600454048742777
138.108.6.20,8.0,4.0,4.0,134.0,5.0,8.0,134.0,14.764823060233402,1.0,0.4999999999375,0.4904903731809724,0.5597921266921801
169.55.165.137,2.0,0.0,2.0,20.0,3.0,2.0,20.0,0.0,0.3333333333333333,0.0,0.49046609854707657,0.5597644222770147
207.244.102.143,2.0,0.0,2.0,20.0,3.0,2.0,20.0,0.0,0.3333333333333333,0.0,0.49046609854707657,0.5597644222770147
209.15.36.32,2.0,0.0,2.0,22.0,3.0,2.0,22.0,0.0,0.3333333333333333,0.0,0.49037581554789256,0.5596613831250135
172.217.10.134,8.0,4.0,4.0,223.0,5.0,8.0,223.0,22.405356502408083,1.0,0.4999999999375,0.49015135442171376,0.5594052077175973
69.172.216.58,8.0,4.0,4.0,137.0,5.0,8.0,137.0,30.215889859476253,1.0,0.4999999999375,0.49009793942637186,0.5593442456774134
172.217.12.136,8.0,4.0,4.0,192.0,5.0,8.0,192.0,26.36285265292814,1.0,0.4999999999375,0.4899654099304695,0.5591929909894171
151.101.129.5,4.0,2.0,2.0,887.0,3.0,4.0,887.0,58.29236656715867,1.0,0.499999999875,0.48985192863659005,0.5590634758382256
151.101.0.68,8.0,4.0,4.0,115.0,5.0,8.0,115.0,19.05255888325765,1.0,0.4999999999375,0.4897542010613882,0.558951940260465
192.83.254.182,2.0,1.0,1.0,809.0,2.0,2.0,809.0,164.59040069214242,1.0,0.49999999975,0.4895443887072421,0.558712483361093
172.217.3.106,8.0,4.0,4.0,165.0,5.0,8.0,165.0,27.513632984395198,1.0,0.4999999999375,0.4894089141744057,0.5585578675296806
172.217.6.228,8.0,4.0,4.0,171.0,5.0,8.0,171.0,26.362852652928137,1.0,0.4999999999375,0.4894057788447922,0.5585542892069894
172.217.7.196,8.0,4.0,4.0,123.0,5.0,8.0,123.0,15.937377450509226,1.0,0.4999999999375,0.4893842212539066,0.5585296857278835
52.84.145.121,3.0,1.0,2.0,384.0,3.0,3.0,384.0,65.81793068761733,0.6666666666666666,0.3333333332222222,0.4893837954108895,0.5585291997171864
63.251.88.56,8.0,4.0,4.0,106.0,5.0,8.0,106.0,23.60084744241189,1.0,0.4999999999375,0.48911431896266816,0.5582216487390398
199.59.150.44,8.0,4.0,4.0,151.0,5.0,8.0,151.0,25.25866188063017,1.0,0.4999999999375,0.4890982551595961,0.5582033152691571
172.217.11.38,8.0,4.0,4.0,191.0,5.0,8.0,191.0,24.248711305964285,1.0,0.4999999999375,0.48905962599488007,0.5581592281607222
151.101.44.249,5.0,3.0,2.0,70.0,4.0,5.0,70.0,15.39480431834065,1.3333333333333333,0.59999999988,0.4890330215996319,0.5581288648104717
23.63.226.51,8.0,4.0,4.0,134.0,5.0,8.0,134.0,15.874507866387548,1.0,0.4999999999375,0.48894302399660555,0.5580261513784658
96.6.167.11,2.0,1.0,1.0,1052.0,2.0,2.0,1052.0,116.21961968617863,1.0,0.49999999975,0.48876273271915693,0.5578203866109078
172.217.10.99,8.0,4.0,4.0,147.0,5.0,8.0,147.0,18.7082869338697,1.0,0.4999999999375,0.4887597542490682,0.5578169873105414
23.2.12.111,3.0,2.0,1.0,28.0,3.0,3.0,28.0,8.124038404635959,1.5,0.6666666664444444,0.4887029460239078,0.5577521526085474
107.178.254.65,3.0,2.0,1.0,32.0,3.0,3.0,32.0,9.16515138991168,1.5,0.6666666664444444,0.4885484577208724,0.5575758365370527
52.84.143.147,8.0,4.0,4.0,186.0,5.0,8.0,186.0,22.022715545545246,1.0,0.4999999999375,0.4881502993209451,0.5571214220375179
172.217.12.138,8.0,4.0,4.0,134.0,5.0,8.0,134.0,22.869193252058544,1.0,0.4999999999375,0.48775387883921417,0.5566689910079478
4.27.248.254,1.0,0.0,1.0,229.0,2.0,1.0,229.0,0.0,0.5,0.0,0.48775170495468984,0.556666509973645
68.67.178.109,8.0,4.0,4.0,142.0,5.0,8.0,142.0,19.39071942966532,1.0,0.4999999999375,0.48773903455933465,0.5566520493686061
172.217.6.227,8.0,4.0,4.0,131.0,5.0,8.0,131.0,21.633307652783934,1.0,0.4999999999375,0.48761867593320896,0.5565146851817258
104.16.28.216,8.0,4.0,4.0,159.0,5.0,8.0,159.0,19.89974874213239,1.0,0.4999999999375,0.4875450592522263,0.5564306671445519
149.174.66.134,8.0,4.0,4.0,130.0,5.0,8.0,130.0,20.297783130184442,1.0,0.4999999999375,0.4875413049120052,0.556426382350779
52.27.10.213,1.0,0.0,1.0,224.0,2.0,1.0,224.0,0.0,0.5,0.0,0.4870337495260937,0.5558471140828805
23.194.141.198,4.0,2.0,2.0,624.0,3.0,4.0,624.0,95.83318840568748,1.0,0.499999999875,0.4869383422920932,0.5557382266890737
172.217.10.66,8.0,4.0,4.0,145.0,5.0,8.0,145.0,20.83266665599966,1.0,0.4999999999375,0.4866326005237746,0.555389286436494
61.110.225.156,3.0,1.0,2.0,501.0,3.0,3.0,501.0,12.0,0.6666666666666666,0.3333333332222222,0.4866019850569094,0.5553543452873028
151.101.129.34,2.0,1.0,1.0,901.0,2.0,2.0,901.0,142.10559454152394,1.0,0.49999999975,0.48622667022172694,0.5549260019369464
52.84.145.201,6.0,3.0,3.0,368.0,4.0,6.0,368.0,59.81638571495272,1.0,0.49999999991666666,0.4830253192662555,0.5512723296986328
61.110.225.121,1.0,0.0,1.0,206.0,2.0,1.0,206.0,0.0,0.5,0.0,0.4816877112663308,0.5497457300589655
61.110.225.122,1.0,0.0,1.0,201.0,2.0,1.0,201.0,0.0,0.5,0.0,0.47970702277646665,0.5474851886035542
14.0.70.137,1.0,0.0,1.0,201.0,2.0,1.0,201.0,0.0,0.5,0.0,0.47970702277646665,0.5474851886035542
216.58.219.225,6.0,3.0,3.0,312.0,4.0,6.0,312.0,40.062451248020274,1.0,0.49999999991666666,0.47810210635486566,0.5456535123343856
14.0.67.88,1.0,0.0,1.0,188.0,2.0,1.0,188.0,0.0,0.5,0.0,0.4774289459656247,0.5448852406077577
104.28.24.94,2.0,1.0,1.0,1211.0,2.0,2.0,1211.0,49.17316341257699,1.0,0.49999999975,0.47665989491247396,0.5440075297532385
61.110.225.90,1.0,0.0,1.0,186.0,2.0,1.0,186.0,0.0,0.5,0.0,0.4764324639460629,0.5437479648946313
14.0.67.86,1.0,0.0,1.0,186.0,2.0,1.0,186.0,0.0,0.5,0.0,0.4764324639460629,0.5437479648946313
14.0.67.52,1.0,0.0,1.0,186.0,2.0,1.0,186.0,0.0,0.5,0.0,0.4764324639460629,0.5437479648946313
14.0.77.82,1.0,0.0,1.0,183.0,2.0,1.0,183.0,0.0,0.5,0.0,0.4749034919879669,0.5420029633393011
23.208.163.130,2.0,1.0,1.0,1101.0,2.0,2.0,1101.0,81.05553651663777,1.0,0.49999999975,0.47482177719310814,0.5419097029996546
115.159.27.49,4.0,2.0,2.0,569.0,3.0,4.0,569.0,77.74316690230724,1.0,0.499999999875,0.4746979655825247,0.541768397953547
151.101.193.28,3.0,1.0,2.0,303.0,3.0,3.0,303.0,35.41186241925154,0.6666666666666666,0.3333333332222222,0.4743010053119675,0.5413153508679817
50.116.194.21,5.0,2.0,3.0,175.0,4.0,5.0,175.0,12.206555615733704,0.75,0.39999999992,0.47382450338520393,0.5407715236258158
104.28.23.30,1.0,0.0,1.0,181.0,2.0,1.0,181.0,0.0,0.5,0.0,0.47346894386745647,0.5403657268365442
